id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
671,IN0337TMS,Kendesa,Garcinia xanthochymus,Pohon Muda,icon/young_tree.svg,Least Concern,16,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518592,102.3853681,299.3164886,10.73,-,-,-,M Heri F,10/5/21 15:03,50000,"345,03",-,Chave et al. 2014,INDRAGIRI_1_671.jpg,INDRAGIRI_2_671.jpg,INDRAGIRI_3_671.jpg,INDRAGIRI_4_671.jpg
672,IN0338TMS,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,20,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518035,102.3852829,297.2506597,10.72,-,-,-,M Heri F,10/5/21 15:07,50000,"673,16",-,Chave et al. 2014,INDRAGIRI_1_672.jpg,INDRAGIRI_2_672.jpg,INDRAGIRI_3_672.jpg,INDRAGIRI_4_672.jpg
673,IN0345TMS,Rengas,Gluta renghas,Pohon Muda,icon/young_tree.svg,-,17,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520158,102.3851921,303.1034511,10.74,-,-,-,M Heri F,10/5/21 15:35,50000,"454,16",-,Chave et al. 2014,INDRAGIRI_1_673.jpg,INDRAGIRI_2_673.jpg,INDRAGIRI_3_673.jpg,INDRAGIRI_4_673.jpg
674,IN0346TMS,Bibir,-,Pohon Muda,icon/young_tree.svg,-,21,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520272,102.3850562,299.9012363,10.73,-,-,-,M Heri F,10/5/21 15:40,50000,"571,83",-,Brown. 1997,INDRAGIRI_1_674.jpg,INDRAGIRI_2_674.jpg,INDRAGIRI_3_674.jpg,INDRAGIRI_4_674.jpg
675,IN0347TMS,Bekang,Ixonanthes petiolaris,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,102,28,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520633,102.3850851,291.9316152,10.73,-,-,-,M Heri F,10/5/21 15:44,200000,"22879,4",-,Chave et al. 2014,INDRAGIRI_1_675.jpg,INDRAGIRI_2_675.jpg,INDRAGIRI_3_675.jpg,INDRAGIRI_4_675.jpg
676,IN0354TMS,Rengas,Gluta renghas,Pohon Muda,icon/young_tree.svg,-,15,8,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520249,102.3851257,275.5919298,10.73,-,-,-,M Heri F,10/6/21 9:24,50000,"152,92",-,Chave et al. 2014,INDRAGIRI_1_676.jpg,INDRAGIRI_2_676.jpg,INDRAGIRI_3_676.jpg,INDRAGIRI_4_676.jpg
677,IN0355TMS,Kelat,Syzigium spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,61,20,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.75197,102.3851833,286.1563378,10.73,-,-,-,M Heri F,10/6/21 9:35,200000,"6532,98",-,Chave et al. 2014,INDRAGIRI_1_677.jpg,INDRAGIRI_2_677.jpg,INDRAGIRI_3_677.jpg,INDRAGIRI_4_677.jpg
678,IN0356TMS,Semangkok,Scaphium macropodum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,51,23,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519818,102.3851817,286.357226,10.73,-,-,-,M Heri F,10/6/21 9:38,200000,"4880,39",-,Chave et al. 2014,INDRAGIRI_1_678.jpg,INDRAGIRI_2_678.jpg,INDRAGIRI_3_678.jpg,INDRAGIRI_4_678.jpg
679,IN0361TMS,Jangkang,Sterculia foetida ,Pohon Muda,icon/young_tree.svg,Not Evaluated,21,13,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519884,102.3849478,278.6568601,10.72,-,-,-,M Heri F,10/6/21 9:59,50000,"387,07",-,Chave et al. 2014,INDRAGIRI_1_679.jpg,INDRAGIRI_2_679.jpg,INDRAGIRI_3_679.jpg,INDRAGIRI_4_679.jpg
680,IN0363TMS,Terap,Artocarpus odoratissimus,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,49,21,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519411,102.3850135,285.2964226,10.72,-,-,-,M Heri F,10/6/21 10:01,200000,"3138,61",-,Chave et al. 2014,INDRAGIRI_1_680.jpg,INDRAGIRI_2_680.jpg,INDRAGIRI_3_680.jpg,INDRAGIRI_4_680.jpg
681,IN0364TMS,Mejoloian,-,Pohon Muda,icon/young_tree.svg,-,29,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518593,102.3849249,287.3218558,10.70,-,-,-,M Heri F,10/6/21 10:05,50000,"1293,96",-,Brown. 1997,INDRAGIRI_1_681.jpg,INDRAGIRI_2_681.jpg,INDRAGIRI_3_681.jpg,INDRAGIRI_4_681.jpg
682,IN0370TMS,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,24,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518459,102.3850047,294.199451,10.71,-,-,-,M Heri F,10/6/21 10:08,50000,"960,9",-,Chave et al. 2014,INDRAGIRI_1_682.jpg,INDRAGIRI_2_682.jpg,INDRAGIRI_3_682.jpg,INDRAGIRI_4_682.jpg
683,IN0365TMS,Terap,Artocarpus odoratissimus,Pohon Muda,icon/young_tree.svg,Near Threatened,31,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7518732,102.385096,294.4471291,10.72,-,-,-,M Heri F,10/6/21 10:13,50000,"864,47",-,Chave et al. 2014,INDRAGIRI_1_683.jpg,INDRAGIRI_2_683.jpg,INDRAGIRI_3_683.jpg,INDRAGIRI_4_683.jpg
684,IN0366TMS,Medang,Cinnamomum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,90,29,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520985,102.3850234,286.4838149,10.73,-,-,-,M Heri F,10/6/21 10:15,200000,"13146,66",-,Chave et al. 2014,INDRAGIRI_1_684.jpg,INDRAGIRI_2_684.jpg,INDRAGIRI_3_684.jpg,INDRAGIRI_4_684.jpg
685,IN0367TMS,Tapus,Elateriospermum tapos,Pohon Dewasa,icon/mature_tree.svg,-,56,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520268,102.3850235,282.1239121,10.73,-,-,-,M Heri F,10/6/21 10:18,200000,"6434,78",-,Chave et al. 2014,INDRAGIRI_1_685.jpg,INDRAGIRI_2_685.jpg,INDRAGIRI_3_685.jpg,INDRAGIRI_4_685.jpg
686,IN0368TMS,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,29,11,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.752012,102.3850717,289.5739743,10.73,-,-,-,M Heri F,10/6/21 10:21,50000,"1027,17",-,Chave et al. 2014,INDRAGIRI_1_686.jpg,INDRAGIRI_2_686.jpg,INDRAGIRI_3_686.jpg,INDRAGIRI_4_686.jpg
687,IN0369TMS,Silung,Gironniera subaequalis,Pohon Muda,icon/young_tree.svg,Least Concern,19,12,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519625,102.3849589,287.84471,10.72,-,-,-,M Heri F,10/6/21 10:25,50000,"276,9",-,Chave et al. 2014,INDRAGIRI_1_687.jpg,INDRAGIRI_2_687.jpg,INDRAGIRI_3_687.jpg,INDRAGIRI_4_687.jpg
688,IN0601TMS,Sulai,-,Pohon Muda,icon/young_tree.svg,-,18,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520262,102.3849012,295.8558533,10.72,-,-,-,M Heri F,10/6/21 10:55,50000,"387,16",-,Brown. 1997,INDRAGIRI_1_688.jpg,INDRAGIRI_2_688.jpg,INDRAGIRI_3_688.jpg,INDRAGIRI_4_688.jpg
689,IN0602TMS,Atui,Cyathocalyx bancanus,Pohon Muda,icon/young_tree.svg,Not Evaluated,12,13,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519568,102.38501,284.2586134,10.72,-,-,-,M Heri F,10/6/21 10:58,50000,"106,34",-,Chave et al. 2014,INDRAGIRI_1_689.jpg,INDRAGIRI_2_689.jpg,INDRAGIRI_3_689.jpg,INDRAGIRI_4_689.jpg
690,IN0603TMS,Poning Poning,Lithocarpus rassa,Pohon Muda,icon/young_tree.svg,Not Evaluated,28,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521258,102.3849347,295.6044676,10.73,-,-,-,M Heri F,10/6/21 11:02,50000,"1125,23",-,Chave et al. 2014,INDRAGIRI_1_690.jpg,INDRAGIRI_2_690.jpg,INDRAGIRI_3_690.jpg,INDRAGIRI_4_690.jpg
691,IN0604TMS,Poning Poning,Lithocarpus rassa,Pohon Muda,icon/young_tree.svg,Not Evaluated,18,11,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521055,102.3848609,288.5875764,10.72,-,-,-,M Heri F,10/6/21 11:04,50000,"375,37",-,Chave et al. 2014,INDRAGIRI_1_691.jpg,INDRAGIRI_2_691.jpg,INDRAGIRI_3_691.jpg,INDRAGIRI_4_691.jpg
692,IN0605TMS,Limpayau,-,Pohon Dewasa,icon/mature_tree.svg,-,44,12,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521022,102.3848785,305.2738652,10.72,-,-,-,M Heri F,10/6/21 11:09,200000,"3715,27",-,Brown. 1997,INDRAGIRI_1_692.jpg,INDRAGIRI_2_692.jpg,INDRAGIRI_3_692.jpg,INDRAGIRI_4_692.jpg
693,IN0606TMS,Terap,Artocarpus odoratissimus,Pohon Muda,icon/young_tree.svg,Near Threatened,18,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519929,102.3848837,286.1003222,10.71,-,-,-,M Heri F,10/6/21 11:12,50000,"340,8",-,Chave et al. 2014,INDRAGIRI_1_693.jpg,INDRAGIRI_2_693.jpg,INDRAGIRI_3_693.jpg,INDRAGIRI_4_693.jpg
694,IN0607TMS,Tapus,Elateriospermum tapos,Pohon Muda,icon/young_tree.svg,-,35,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519701,102.3848853,254.5082398,10.71,-,-,-,M Heri F,10/6/21 11:15,50000,"2306,46",-,Chave et al. 2014,INDRAGIRI_1_694.jpg,INDRAGIRI_2_694.jpg,INDRAGIRI_3_694.jpg,INDRAGIRI_4_694.jpg
695,IN0608TMS,Mejoloian,-,Pohon Muda,icon/young_tree.svg,-,24,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7519117,102.3849117,250.2975872,10.71,-,-,-,M Heri F,10/6/21 11:19,50000,"801,66",-,Brown. 1997,INDRAGIRI_1_695.jpg,INDRAGIRI_2_695.jpg,INDRAGIRI_3_695.jpg,INDRAGIRI_4_695.jpg
696,IN0609TMS,Tapus,Elateriospermum tapos,Pohon Dewasa,icon/mature_tree.svg,-,42,23,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7522183,102.3848419,268.879036,10.73,-,-,-,M Heri F,10/6/21 11:27,200000,"4422,17",-,Chave et al. 2014,INDRAGIRI_1_696.jpg,INDRAGIRI_2_696.jpg,INDRAGIRI_3_696.jpg,INDRAGIRI_4_696.jpg
697,IN0610TMS,Keruing,Dipterocarpus spp,Pohon Dewasa,icon/mature_tree.svg,-,40,21,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524599,102.3848717,284.0705943,10.75,-,-,-,M Heri F,10/6/21 11:33,200000,"3059,03",-,Chave et al. 2014,INDRAGIRI_1_697.jpg,INDRAGIRI_2_697.jpg,INDRAGIRI_3_697.jpg,INDRAGIRI_4_697.jpg
698,IN0611TMS,Poning Poning,Lithocarpus rassa,Pohon Dewasa,icon/mature_tree.svg,Not Evaluated,40,18,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524499,102.3849045,286.3087436,10.76,-,-,-,M Heri F,10/6/21 11:37,200000,"2884,93",-,Chave et al. 2014,INDRAGIRI_1_698.jpg,INDRAGIRI_2_698.jpg,INDRAGIRI_3_698.jpg,INDRAGIRI_4_698.jpg
699,IN0612TMS,Gogou,-,Pohon Dewasa,icon/mature_tree.svg,-,59,23,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7526199,102.3847723,281.3404752,10.76,-,-,-,M Heri F,10/6/21 11:39,200000,"7803,88",-,Brown. 1997,INDRAGIRI_1_699.jpg,INDRAGIRI_2_699.jpg,INDRAGIRI_3_699.jpg,INDRAGIRI_4_699.jpg
700,IN0613TMS,Dara Dara,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,17,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7526784,102.3848093,290.4476637,10.77,-,-,-,M Heri F,10/6/21 11:42,50000,"309,32",-,Chave et al. 2014,INDRAGIRI_1_700.jpg,INDRAGIRI_2_700.jpg,INDRAGIRI_3_700.jpg,INDRAGIRI_4_700.jpg
701,IN0614TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,63,27,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7526346,102.384779,285.1177951,10.76,-,-,-,M Heri F,10/6/21 11:46,200000,"7691,75",-,Chave et al. 2014,INDRAGIRI_1_701.jpg,INDRAGIRI_2_701.jpg,INDRAGIRI_3_701.jpg,INDRAGIRI_4_701.jpg
702,IN0615TMS,Simasam,Aporosa spp,Pohon Muda,icon/young_tree.svg,Least Concern,16,13,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525417,102.3849116,282.4287364,10.76,-,-,-,M Heri F,10/6/21 11:50,50000,"280,19",-,Chave et al. 2014,INDRAGIRI_1_702.jpg,INDRAGIRI_2_702.jpg,INDRAGIRI_3_702.jpg,INDRAGIRI_4_702.jpg
703,IN0616TMS,Tepis,Polyalthia glauca,Pohon Muda,icon/young_tree.svg,-,32,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525017,102.3848652,287.3126085,10.76,-,-,-,M Heri F,10/6/21 11:53,50000,"1293,45",-,Chave et al. 2014,INDRAGIRI_1_703.jpg,INDRAGIRI_2_703.jpg,INDRAGIRI_3_703.jpg,INDRAGIRI_4_703.jpg
704,IN0617TMS,Tembalun,Parashorea malaanonan,Pohon Muda,icon/young_tree.svg,Least Concern,18,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524328,102.3848517,285.3958479,10.75,-,-,-,M Heri F,10/6/21 11:56,50000,"282,12",-,Chave et al. 2014,INDRAGIRI_1_704.jpg,INDRAGIRI_2_704.jpg,INDRAGIRI_3_704.jpg,INDRAGIRI_4_704.jpg
705,IN0618TMS,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,27,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7526432,102.3848847,263.7118301,10.77,-,-,-,M Heri F,10/6/21 11:59,50000,"1209,29",-,Chave et al. 2014,INDRAGIRI_1_705.jpg,INDRAGIRI_2_705.jpg,INDRAGIRI_3_705.jpg,INDRAGIRI_4_705.jpg
706,IN0619TMS,Keranji,Dialium spp,Pohon Muda,icon/young_tree.svg,-,36,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7527966,102.3849604,272.4941744,10.79,-,-,-,M Heri F,10/6/21 12:03,50000,"2436,09",-,Chave et al. 2014,INDRAGIRI_1_706.jpg,INDRAGIRI_2_706.jpg,INDRAGIRI_3_706.jpg,INDRAGIRI_4_706.jpg
707,IN0620TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,58,28,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525068,102.3849613,273.8335699,10.76,-,-,-,M Heri F,10/6/21 12:07,200000,"6781,71",-,Chave et al. 2014,INDRAGIRI_1_707.jpg,INDRAGIRI_2_707.jpg,INDRAGIRI_3_707.jpg,INDRAGIRI_4_707.jpg
708,IN0621TMS,Kawang,Dipterocarpus spp,Pohon Muda,icon/young_tree.svg,Vulnerable,27,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524909,102.3848842,240.375036,10.76,-,-,-,M Heri F,10/6/21 12:22,50000,"1155,62",-,Chave et al. 2014,INDRAGIRI_1_708.jpg,INDRAGIRI_2_708.jpg,INDRAGIRI_3_708.jpg,INDRAGIRI_4_708.jpg
709,IN0622TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,35,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.752466,102.3852153,259.0416634,10.78,-,-,-,M Heri F,10/6/21 12:26,50000,"1235,3",-,Chave et al. 2014,INDRAGIRI_1_709.jpg,INDRAGIRI_2_709.jpg,INDRAGIRI_3_709.jpg,INDRAGIRI_4_709.jpg
710,IN0623TMS,Sijentak,-,Pohon Muda,icon/young_tree.svg,-,16,12,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7523517,102.3849803,260.6766038,10.75,-,-,-,M Heri F,10/6/21 12:29,50000,"287,39",-,Brown. 1997,INDRAGIRI_1_710.jpg,INDRAGIRI_2_710.jpg,INDRAGIRI_3_710.jpg,INDRAGIRI_4_710.jpg
711,IN0624TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,33,13,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7523658,102.3849446,263.9357056,10.75,-,-,-,M Heri F,10/6/21 12:32,50000,"847,58",-,Chave et al. 2014,INDRAGIRI_1_711.jpg,INDRAGIRI_2_711.jpg,INDRAGIRI_3_711.jpg,INDRAGIRI_4_711.jpg
712,IN0625TMS,Tembalun,Parashorea malaanonan,Pohon Dewasa,icon/mature_tree.svg,Least Concern,66,26,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7523225,102.3852163,251.0449705,10.76,-,-,-,M Heri F,10/6/21 12:39,200000,"6095,86",-,Chave et al. 2014,INDRAGIRI_1_712.jpg,INDRAGIRI_2_712.jpg,INDRAGIRI_3_712.jpg,INDRAGIRI_4_712.jpg
713,IN0626TMS,Kedondong,Spondias dulcis,Pohon Muda,icon/young_tree.svg,-,32,26,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7522859,102.3851295,255.169542,10.76,-,-,-,M Heri F,10/6/21 12:42,50000,"1040,37",-,Chave et al. 2014,INDRAGIRI_1_713.jpg,INDRAGIRI_2_713.jpg,INDRAGIRI_3_713.jpg,INDRAGIRI_4_713.jpg
714,IN0627TMS,Medang,Cinnamomum spp,Pohon Muda,icon/young_tree.svg,Least Concern,22,14,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7522038,102.3849813,251.15756,10.74,-,-,-,M Heri F,10/6/21 12:45,50000,"412,92",-,Chave et al. 2014,INDRAGIRI_1_714.jpg,INDRAGIRI_2_714.jpg,INDRAGIRI_3_714.jpg,INDRAGIRI_4_714.jpg
715,IN0628TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,70,27,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521848,102.3850115,250.3919349,10.74,-,-,-,M Heri F,10/6/21 12:48,200000,"9448,08",-,Chave et al. 2014,INDRAGIRI_1_715.jpg,INDRAGIRI_2_715.jpg,INDRAGIRI_3_715.jpg,INDRAGIRI_4_715.jpg
716,IN0629TMS,Siuh,Passiflora edulis,Pohon Muda,icon/young_tree.svg,Least Concern,17,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521084,102.3849002,281.8970011,10.72,-,-,-,M Heri F,10/6/21 13:56,50000,"466,37",-,Brown. 1997,INDRAGIRI_1_716.jpg,INDRAGIRI_2_716.jpg,INDRAGIRI_3_716.jpg,INDRAGIRI_4_716.jpg
717,IN0630TMS,Salai Salai,Glochidion spp,Pohon Muda,icon/young_tree.svg,Least Concern,23,15,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7520084,102.3850799,275.9978723,10.73,-,-,-,M Heri F,10/6/21 13:58,50000,"583,02",-,Chave et al. 2014,INDRAGIRI_1_717.jpg,INDRAGIRI_2_717.jpg,INDRAGIRI_3_717.jpg,INDRAGIRI_4_717.jpg
718,IN0631TMS,Tempinis,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,-,41,16,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7523402,102.385152,273.0213776,10.76,-,-,-,M Heri F,10/6/21 14:02,200000,"2910,83",-,Chave et al. 2014,INDRAGIRI_1_718.jpg,INDRAGIRI_2_718.jpg,INDRAGIRI_3_718.jpg,INDRAGIRI_4_718.jpg
719,IN0632TMS,Atui,Cyathocalyx bancanus,Pohon Muda,icon/young_tree.svg,Not Evaluated,24,18,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521623,102.3849575,283.4081168,10.73,-,-,-,M Heri F,10/6/21 14:06,50000,"565,27",-,Chave et al. 2014,INDRAGIRI_1_719.jpg,INDRAGIRI_2_719.jpg,INDRAGIRI_3_719.jpg,INDRAGIRI_4_719.jpg
720,IN0633TMS,Tempinis,Sloetia elongata,Pohon Muda,icon/young_tree.svg,-,35,22,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7522332,102.3849115,276.75666,10.74,-,-,-,M Heri F,10/6/21 14:11,50000,"2916,54",-,Chave et al. 2014,INDRAGIRI_1_720.jpg,INDRAGIRI_2_720.jpg,INDRAGIRI_3_720.jpg,INDRAGIRI_4_720.jpg
721,IN0641TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,72,28,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7526286,102.3851779,258.8997693,10.79,-,-,-,M Heri F,10/6/21 14:45,200000,"10342,86",-,Chave et al. 2014,INDRAGIRI_1_721.jpg,INDRAGIRI_2_721.jpg,INDRAGIRI_3_721.jpg,INDRAGIRI_4_721.jpg
722,IN0640TMS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,31,18,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525882,102.3851001,254.5933687,10.78,-,-,-,M Heri F,10/6/21 14:49,50000,"1297,14",-,Chave et al. 2014,INDRAGIRI_1_722.jpg,INDRAGIRI_2_722.jpg,INDRAGIRI_3_722.jpg,INDRAGIRI_4_722.jpg
723,IN0643TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,75,30,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7521878,102.3851405,250.4109849,10.75,-,-,-,M Heri F,10/6/21 14:55,200000,"11980,95",-,Chave et al. 2014,INDRAGIRI_1_723.jpg,INDRAGIRI_2_723.jpg,INDRAGIRI_3_723.jpg,INDRAGIRI_4_723.jpg
724,IN0644TMS,Duhun,-,Pohon Muda,icon/young_tree.svg,-,25,17,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7522991,102.3851836,250.1251831,10.76,-,-,-,M Heri F,10/6/21 14:59,50000,"888,88",-,Brown. 1997,INDRAGIRI_1_724.jpg,INDRAGIRI_2_724.jpg,INDRAGIRI_3_724.jpg,INDRAGIRI_4_724.jpg
725,IN0645TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,71,27,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524421,102.3853291,259.7619235,10.78,-,-,-,M Heri F,10/6/21 15:02,200000,"9713,34",-,Chave et al. 2014,INDRAGIRI_1_725.jpg,INDRAGIRI_2_725.jpg,INDRAGIRI_3_725.jpg,INDRAGIRI_4_725.jpg
726,IN0646TMS,Kedondong Hutan,Spondias spp,Pohon Muda,icon/young_tree.svg,-,22,19,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525842,102.3854303,258.5317208,10.80,-,-,-,M Heri F,10/6/21 15:06,50000,"418,99",-,Chave et al. 2014,INDRAGIRI_1_726.jpg,INDRAGIRI_2_726.jpg,INDRAGIRI_3_726.jpg,INDRAGIRI_4_726.jpg
727,IN0647TMS,Plajau,Pentaspadon motleyi,Pohon Dewasa,icon/mature_tree.svg,-,57,28,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524147,102.385372,260.1668405,10.78,-,-,-,M Heri F,10/6/21 15:09,200000,"5319,68",-,Chave et al. 2014,INDRAGIRI_1_727.jpg,INDRAGIRI_2_727.jpg,INDRAGIRI_3_727.jpg,INDRAGIRI_4_727.jpg
728,IN0648TMS,Keruing,Dipterocarpus spp,Pohon Dewasa,icon/mature_tree.svg,-,49,27,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7524989,102.3853236,246.6653545,10.79,-,-,-,M Heri F,10/6/21 15:25,200000,"5809,65",-,Chave et al. 2014,INDRAGIRI_1_728.jpg,INDRAGIRI_2_728.jpg,INDRAGIRI_3_728.jpg,INDRAGIRI_4_728.jpg
729,IN0649TMS,Meranti,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,98,30,Hutan Kemasyarakatan KTH Talang Mamak Sejahtera,Mineral,Dusun Talang Tanjung,-0.7525685,102.3856263,245.3560485,10.81,-,-,-,M Heri F,10/6/21 15:29,200000,"20195,05",-,Chave et al. 2014,INDRAGIRI_1_729.jpg,INDRAGIRI_2_729.jpg,INDRAGIRI_3_729.jpg,INDRAGIRI_4_729.jpg
